"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","受渡通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","金利・価格調整額（くりっく株365）","配当金調整額（くりっく株365）","売建単価（くりっく365/くりっく株365）","買建単価（くりっく365/くりっく株365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益（円貨）","実現損益（外貨）","実現損益（円換算額）","受渡金額（円貨）","受渡金額（外貨）","備考"
"2025/12/22 10:42:12","CFD決済","2025/12/22","1322","銀スポット","","","","","","","売","","日本円","","","","10","68.38","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","38841","246.50","38701","","","38701","",""
"2025/12/22 10:42:13","CFD決済","2025/12/22","1264","銀スポット","","","","","","","売","","日本円","","","","10","68.379","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","38825","246.40","38685","","","38685","",""
"2025/12/22 10:42:14","CFD決済","2025/12/22","1283","銀スポット","","","","","","","売","","日本円","","","","10","68.383","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","38888","246.80","38748","","","38748","",""
"2025/12/22 10:42:14","CFD決済","2025/12/22","1323","銀スポット","","","","","","","売","","日本円","","","","10","68.383","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","38888","246.80","38748","","","38748","",""
"2025/12/22 10:42:15","CFD決済","2025/12/22","1284","銀スポット","","","","","","","売","","日本円","","","","10","68.398","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","39124","248.30","38984","","","38984","",""
"2025/12/22 10:42:15","CFD決済","2025/12/22","1324","銀スポット","","","","","","","売","","日本円","","","","10","68.398","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","39124","248.30","38984","","","38984","",""
"2025/12/22 10:42:16","CFD決済","2025/12/22","1325","銀スポット","","","","","","","売","","日本円","","","","10","68.398","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","39124","248.30","38984","","","38984","",""
"2025/12/22 11:36:02","CFD決済","2025/12/22","1285","銀スポット","","","","","","","売","","日本円","","","","10","68.727","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","44308","281.20","44168","","","44168","",""
"2025/12/22 11:36:03","CFD決済","2025/12/22","1326","銀スポット","","","","","","","売","","日本円","","","","10","68.725","157.570","0","0","65.915","0","0","","","","","","","","","","","","-140","0","","","","","","","","","44277","281.00","44137","","","44137","",""
"2025/12/22 14:31:39","CFD決済","2025/12/22","1286","銀スポット","","","","","","","売","","日本円","","","","20","69.25","157.340","0","0","65.915","0","0","","","","","","","","","","","","-280","0","","","","","","","","","104945","667.00","104665","","","104665","",""
"2025/12/22 14:31:40","CFD決済","2025/12/22","1265","銀スポット","","","","","","","売","","日本円","","","","20","69.25","157.340","0","0","65.915","0","0","","","","","","","","","","","","-280","0","","","","","","","","","104945","667.00","104665","","","104665","",""
"2025/12/22 15:56:16","CFD決済","2025/12/22","1266","銀スポット","","","","","","","売","","日本円","","","","20","69.189","157.340","0","0","65.915","0","0","","","","","","","","","","","","-280","0","","","","","","","","","103026","654.80","102746","","","102746","",""
"2025/12/22 19:04:12","CFD決済","2025/12/22","1304","銀スポット","","","","","","","売","","日本円","","","","20","69.046","157.430","0","0","65.915","0","0","","","","","","","","","","","","-280","0","","","","","","","","","98582","626.20","98302","","","98302","",""
"2025/12/22 21:58:04","CFD新規","2025/12/22","1305","金スポット","","","","","","","買","","日本円","","","","10","4415.19","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/22 21:58:05","CFD新規","2025/12/22","1267","金スポット","","","","","","","買","","日本円","","","","10","4415.17","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/22 21:58:06","CFD新規","2025/12/22","1268","金スポット","","","","","","","買","","日本円","","","","10","4415.17","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/22 21:58:06","CFD新規","2025/12/22","1306","金スポット","","","","","","","買","","日本円","","","","10","4415.17","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/22 21:58:07","CFD新規","2025/12/22","1287","金スポット","","","","","","","買","","日本円","","","","10","4415.18","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/22 22:32:09","FXネオ決済","2025/12/22","000173","EUR/JPY","","","","","","","売","","日本円","","","","50000","184.692","","","","184.486","","","","","","","","","","","","","","","","","","","","","","","","10300","","10300","","","10300","",""
"2025/12/22 22:32:09","FXネオ決済","2025/12/22","000171","EUR/JPY","","","","","","","売","","日本円","","","","50000","184.692","","","","184.485","","","","","","","","","","","","","","","","","","","","","","","","10350","","10350","","","10350","",""
"2025/12/22 22:32:09","FXネオ決済","2025/12/22","000172","EUR/JPY","","","","","","","売","","日本円","","","","50000","184.692","","","","184.485","","","","","","","","","","","","","","","","","","","","","","","","10350","","10350","","","10350","",""
"2025/12/22 22:32:09","FXネオ決済","2025/12/22","000174","EUR/JPY","","","","","","","売","","日本円","","","","150000","184.692","","","","184.396","","","","","","","","","","","","","","","","","","","","","","","","44400","","44400","","","44400","",""
"2025/12/23 00:00:00","FXネオスワップ","2025/12/23","000180","EUR/JPY","","","","","","","買","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2100","","2100","","","2100","",""
"2025/12/23 00:52:24","CFD決済","2025/12/22","1307","金スポット","","","","","","","売","","日本円","","","","5","4432.22","157.360","0","0","4325.87","0","0","","","","","","","","","","","","-985","0","","","","","","","","","83676","531.75","82691","","","82691","",""
"2025/12/23 00:52:24","CFD決済","2025/12/22","1308","金スポット","","","","","","","売","","日本円","","","","5","4432.22","157.360","0","0","4322.22","0","0","","","","","","","","","","","","-495","0","","","","","","","","","86548","550.00","86053","","","86053","",""
"2025/12/23 00:52:27","CFD決済","2025/12/22","1288","金スポット","","","","","","","売","","日本円","","","","10","4432","157.360","0","0","4322.22","0","0","","","","","","","","","","","","-990","0","","","","","","","","","172749","1097.80","171759","","","171759","",""
"2025/12/23 06:26:20","CFD決済","2025/12/22","1289","金スポット","","","","","","","売","","日本円","","","","10","4444","156.950","0","0","4322.22","0","0","","","","","","","","","","","","-990","0","","","","","","","","","191133","1217.80","190143","","","190143","",""
"2025/12/23 06:26:20","CFD決済","2025/12/22","1290","金スポット","","","","","","","売","","日本円","","","","5","4444","156.950","0","0","4319.31","0","0","","","","","","","","","","","","-495","0","","","","","","","","","97850","623.45","97355","","","97355","",""
"2025/12/23 06:26:20","CFD決済","2025/12/22","1291","金スポット","","","","","","","売","","日本円","","","","5","4444","156.950","0","0","4319.31","0","0","","","","","","","","","","","","-495","0","","","","","","","","","97850","623.45","97355","","","97355","",""
"2025/12/23 06:46:04","CFD決済","2025/12/22","1269","金スポット","","","","","","","売","","日本円","","","","5","4446.04","156.950","0","0","4319.5","0","0","","","","","","","","","","","","-495","0","","","","","","","","","99302","632.70","98807","","","98807","",""
"2025/12/23 06:46:05","CFD決済","2025/12/22","1327","金スポット","","","","","","","売","","日本円","","","","5","4446.04","156.950","0","0","4319.5","0","0","","","","","","","","","","","","-495","0","","","","","","","","","99302","632.70","98807","","","98807","",""
"2025/12/23 09:51:19","CFD決済","2025/12/23","1292","金スポット","","","","","","","売","","日本円","","","","10","4469.65","156.850","0","0","4415.19","0","0","","","","","","","","","","","","-4750","0","","","","","","","","","85420","544.60","80670","","","80670","",""
"2025/12/23 09:51:19","CFD決済","2025/12/23","1293","金スポット","","","","","","","売","","日本円","","","","10","4469.65","156.850","0","0","4415.17","0","0","","","","","","","","","","","","-4750","0","","","","","","","","","85451","544.80","80701","","","80701","",""
"2025/12/23 09:51:19","CFD決済","2025/12/23","1294","金スポット","","","","","","","売","","日本円","","","","10","4469.65","156.850","0","0","4415.17","0","0","","","","","","","","","","","","-4750","0","","","","","","","","","85451","544.80","80701","","","80701","",""
"2025/12/23 09:51:19","CFD決済","2025/12/23","1295","金スポット","","","","","","","売","","日本円","","","","10","4469.65","156.850","0","0","4415.17","0","0","","","","","","","","","","","","-4750","0","","","","","","","","","85451","544.80","80701","","","80701","",""
"2025/12/23 09:51:19","CFD決済","2025/12/23","1296","金スポット","","","","","","","売","","日本円","","","","10","4469.65","156.850","0","0","4415.18","0","0","","","","","","","","","","","","-4750","0","","","","","","","","","85436","544.70","80686","","","80686","",""
"2025/12/23 16:14:49","FXネオ新規","2025/12/23","000180","EUR/JPY","","","","","","","買","","日本円","","","","200000","183.787","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","0","",""
"2025/12/23 18:07:59","CFD振替出金（証券口座へ）","2025/12/24","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1024175","",""
"2025/12/23 18:07:59","証券振替入金（CFD口座より）","2025/12/24","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1024175","",""
"2025/12/23 18:08:14","証券振替出金（FXネオ口座へ）","2025/12/24","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1025378","",""
"2025/12/23 18:08:14","FXネオ振替入金（証券口座より）","2025/12/24","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1025378","",""
"2025/12/23 22:53:37","CFD新規","2025/12/23","1270","金スポット","","","","","","","買","","日本円","","","","5","4477.96","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/23 22:53:43","CFD新規","2025/12/23","1271","金スポット","","","","","","","買","","日本円","","","","5","4477.99","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/23 22:53:44","CFD新規","2025/12/23","1328","金スポット","","","","","","","買","","日本円","","","","5","4477.15","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/23 22:53:46","CFD新規","2025/12/23","1329","金スポット","","","","","","","買","","日本円","","","","5","4477.14","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/23 22:53:51","CFD新規","2025/12/23","1330","金スポット","","","","","","","買","","日本円","","","","5","4476.23","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/12/23 22:53:53","CFD新規","2025/12/23","1297","金スポット","","","","","","","買","","日本円","","","","5","4475.78","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
